+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                      ;
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                  ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[0].i_stmm|i_mult|mult_fp16_inst|redist3_expY_uid7_fpMulTest_b_2                                                                  ; 8     ; 1              ; 0            ; 1              ; 5      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[0].i_stmm|i_mult|mult_fp16_inst|redist4_expX_uid6_fpMulTest_b_2                                                                  ; 8     ; 1              ; 0            ; 1              ; 5      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[0].i_stmm|i_mult|mult_fp16_inst|redist2_fracXIsZero_uid17_fpMulTest_q_2                                                          ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[0].i_stmm|i_mult|mult_fp16_inst|fracXIsZero_uid17_fpMulTest_delay                                                                ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[0].i_stmm|i_mult|mult_fp16_inst                                                                                                  ; 34    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[0].i_stmm|i_mult                                                                                                                 ; 34    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[0].i_stmm|i_int2fp|int18_to_fp16_inst|redist0_vCount_uid65_lzcShifterZ1_uid10_fxpToFPTest_q_1                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[0].i_stmm|i_int2fp|int18_to_fp16_inst|redist1_vCount_uid58_lzcShifterZ1_uid10_fxpToFPTest_q_1                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[0].i_stmm|i_int2fp|int18_to_fp16_inst|redist2_vCount_uid51_lzcShifterZ1_uid10_fxpToFPTest_q_1                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[0].i_stmm|i_int2fp|int18_to_fp16_inst|redist3_vCount_uid44_lzcShifterZ1_uid10_fxpToFPTest_q_1                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[0].i_stmm|i_int2fp|int18_to_fp16_inst|redist4_signX_uid6_fxpToFPTest_b_1                                                         ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[0].i_stmm|i_int2fp|int18_to_fp16_inst                                                                                            ; 20    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[0].i_stmm|i_int2fp                                                                                                               ; 20    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[0].i_stmm|i_vvm                                                                                                                  ; 2837  ; 0              ; 0            ; 0              ; 19     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_stmm[0].i_stmm                                                                                                                        ; 2859  ; 0              ; 0            ; 0              ; 1417   ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_wmem[3].i_wmem|altsyncram_component|auto_generated                                                                                    ; 1418  ; 0              ; 0            ; 0              ; 1408   ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_wmem[3].i_wmem                                                                                                                        ; 1418  ; 0              ; 0            ; 0              ; 1408   ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_wmem[2].i_wmem|altsyncram_component|auto_generated                                                                                    ; 1418  ; 0              ; 0            ; 0              ; 1408   ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_wmem[2].i_wmem                                                                                                                        ; 1418  ; 0              ; 0            ; 0              ; 1408   ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_wmem[1].i_wmem|altsyncram_component|auto_generated                                                                                    ; 1418  ; 0              ; 0            ; 0              ; 1408   ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_wmem[1].i_wmem                                                                                                                        ; 1418  ; 0              ; 0            ; 0              ; 1408   ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_wmem[0].i_wmem|altsyncram_component|auto_generated                                                                                    ; 1418  ; 0              ; 0            ; 0              ; 1408   ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|blk_instantiate_wmem[0].i_wmem                                                                                                                        ; 1418  ; 0              ; 0            ; 0              ; 1408   ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper|i_stmm_fetch                                                                                                                                          ; 35    ; 0              ; 0            ; 0              ; 42     ; 0               ; 0             ; 0               ; 3000  ; 0              ; 1408         ; 0                ; 1408              ;
; i_design_top|i_eu_top|i_stmm_wrapper|i_fetch_ram_intf                                                                                                                                      ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 2826  ; 0              ; 2826         ; 0                ; 2826              ;
; i_design_top|i_eu_top|i_stmm_wrapper|i_fetch_pe                                                                                                                                            ; 4     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_stmm_wrapper                                                                                                                                                       ; 42    ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 2998  ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_sdram_read_mux                                                                                                                                                     ; 133   ; 2              ; 0            ; 2              ; 44     ; 2               ; 2             ; 2               ; 1392  ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_eu_top|i_sdram_read_intf_arr[0]                                                                                                                                             ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 174   ; 0              ; 174          ; 0                ; 174               ;
; i_design_top|i_eu_top|i_sdram_read_intf_arr[1]                                                                                                                                             ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 174   ; 0              ; 174          ; 0                ; 174               ;
; i_design_top|i_eu_top|i_sdram_read_intf_arr[2]                                                                                                                                             ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 174   ; 0              ; 174          ; 0                ; 174               ;
; i_design_top|i_eu_top|i_sdram_read_intf_arr[3]                                                                                                                                             ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 174   ; 0              ; 174          ; 0                ; 174               ;
; i_design_top|i_eu_top|i_sdram_read_intf_arr[4]                                                                                                                                             ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 174   ; 0              ; 174          ; 0                ; 174               ;
; i_design_top|i_eu_top|i_sdram_read_intf_arr[5]                                                                                                                                             ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 174   ; 0              ; 174          ; 0                ; 174               ;
; i_design_top|i_eu_top|i_sdram_read_intf_arr[6]                                                                                                                                             ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 174   ; 0              ; 174          ; 0                ; 174               ;
; i_design_top|i_eu_top|i_sdram_read_intf_arr[7]                                                                                                                                             ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 174   ; 0              ; 174          ; 0                ; 174               ;
; i_design_top|i_eu_top                                                                                                                                                                      ; 233   ; 20             ; 50           ; 20             ; 73     ; 20              ; 20            ; 20              ; 5648  ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_rf_wrapper|i_rf_move                                                                                                                                                        ; 1441  ; 0              ; 2            ; 0              ; 1421   ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_rf_wrapper|i_rf_ldst                                                                                                                                                        ; 1593  ; 11             ; 0            ; 11             ; 1594   ; 11              ; 11            ; 11              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_rf_wrapper|i_rf_ram|i_real_ram|altsyncram_component|auto_generated                                                                                                          ; 1420  ; 0              ; 0            ; 0              ; 1408   ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_rf_wrapper|i_rf_ram|i_real_ram                                                                                                                                              ; 1420  ; 0              ; 0            ; 0              ; 1408   ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_rf_wrapper|i_rf_ram|real_ram                                                                                                                                                ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 2827  ; 0              ; 2827         ; 0                ; 2827              ;
; i_design_top|i_rf_wrapper|i_rf_ram                                                                                                                                                         ; 1422  ; 0              ; 0            ; 0              ; 1408   ; 0               ; 0             ; 0               ; 19740 ; 0              ; 14092        ; 0                ; 14092             ;
; i_design_top|i_rf_wrapper|i_rf_ram_mux                                                                                                                                                     ; 4249  ; 0              ; 0            ; 0              ; 4236   ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_rf_wrapper|i_rf_ram_intf_arr[0]                                                                                                                                             ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 2828  ; 0              ; 2828         ; 0                ; 2828              ;
; i_design_top|i_rf_wrapper|i_rf_ram_intf_arr[1]                                                                                                                                             ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 2828  ; 0              ; 2828         ; 0                ; 2828              ;
; i_design_top|i_rf_wrapper|i_rf_ram_intf_ram                                                                                                                                                ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 2828  ; 0              ; 2828         ; 0                ; 2828              ;
; i_design_top|i_rf_wrapper                                                                                                                                                                  ; 217   ; 0              ; 0            ; 0              ; 175    ; 0               ; 0             ; 0               ; 19740 ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_ctrl_unit|i_eu_decoder                                                                                                                                                      ; 5     ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_ctrl_unit|i_inst_decode                                                                                                                                                     ; 32    ; 28             ; 0            ; 28             ; 122    ; 28              ; 28            ; 28              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|i_ctrl_unit                                                                                                                                                                   ; 35    ; 0              ; 0            ; 0              ; 186    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; i_design_top|rmio_att[0]                                                                                                                                                                   ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 2820  ; 0              ; 2820         ; 0                ; 2820              ;
; i_design_top|rmio_silu[0]                                                                                                                                                                  ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 2818  ; 0              ; 2818         ; 0                ; 2818              ;
; i_design_top|rmio_silu[1]                                                                                                                                                                  ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 2818  ; 0              ; 2818         ; 0                ; 2818              ;
; i_design_top|rmio_silu[2]                                                                                                                                                                  ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 2818  ; 0              ; 2818         ; 0                ; 2818              ;
; i_design_top|rmio_silu[3]                                                                                                                                                                  ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 2818  ; 0              ; 2818         ; 0                ; 2818              ;
; i_design_top|rmio_layernorm                                                                                                                                                                ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 2824  ; 0              ; 2824         ; 0                ; 2824              ;
; i_design_top|rmio_stmm                                                                                                                                                                     ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 2824  ; 0              ; 2824         ; 0                ; 2824              ;
; i_design_top|i_rf_ldst_intf                                                                                                                                                                ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 52    ; 0              ; 52           ; 0                ; 52                ;
; i_design_top|i_rf_move_intf                                                                                                                                                                ; 0     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 31    ; 0              ; 31           ; 0                ; 31                ;
; i_design_top                                                                                                                                                                               ; 296   ; 9              ; 0            ; 9              ; 258    ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|rst_controller_001|alt_rst_req_sync_uq1                                                                                                                                                 ; 2     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|rst_controller_001|alt_rst_sync_uq1                                                                                                                                                     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|rst_controller_001                                                                                                                                                                      ; 33    ; 31             ; 0            ; 31             ; 1      ; 31              ; 31            ; 31              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|rst_controller|alt_rst_req_sync_uq1                                                                                                                                                     ; 2     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|rst_controller|alt_rst_sync_uq1                                                                                                                                                         ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|rst_controller                                                                                                                                                                          ; 33    ; 31             ; 0            ; 31             ; 1      ; 31              ; 31            ; 31              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|avalon_st_adapter|error_adapter_0                                                                                                                                     ; 134   ; 1              ; 2            ; 1              ; 133    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|avalon_st_adapter                                                                                                                                                     ; 134   ; 0              ; 0            ; 0              ; 133    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|rsp_mux                                                                                                                                                               ; 229   ; 0              ; 2            ; 0              ; 227    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|rsp_demux                                                                                                                                                             ; 229   ; 1              ; 2            ; 1              ; 227    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|cmd_mux                                                                                                                                                               ; 229   ; 0              ; 2            ; 0              ; 227    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|cmd_demux                                                                                                                                                             ; 229   ; 1              ; 2            ; 1              ; 227    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|dc_sub|subtract                                                            ; 33    ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|dc_sub                                                                     ; 32    ; 16             ; 0            ; 16             ; 16     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|db_sub|subtract                                                            ; 33    ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|db_sub                                                                     ; 32    ; 2              ; 0            ; 2              ; 16     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|da_sub|subtract                                                            ; 33    ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|da_sub                                                                     ; 32    ; 2              ; 0            ; 2              ; 16     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|bc_sub|subtract                                                            ; 33    ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|bc_sub                                                                     ; 32    ; 16             ; 0            ; 16             ; 16     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ac_sub|subtract                                                            ; 33    ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ac_sub                                                                     ; 32    ; 16             ; 0            ; 16             ; 16     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ab_sub|subtract                                                            ; 33    ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ab_sub                                                                     ; 32    ; 2              ; 0            ; 2              ; 16     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min                                                                            ; 49    ; 0              ; 2            ; 0              ; 15     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_burstwrap_increment                                                            ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|align_address_to_size                                                              ; 40    ; 5              ; 0            ; 5              ; 36     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter                                                                                    ; 229   ; 0              ; 1            ; 0              ; 227    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_burst_adapter                                                                                                                                   ; 229   ; 0              ; 0            ; 0              ; 227    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|router_001|the_default_decode                                                                                                                                         ; 0     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|router_001                                                                                                                                                            ; 228   ; 0              ; 2            ; 0              ; 227    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|router|the_default_decode                                                                                                                                             ; 0     ; 2              ; 0            ; 2              ; 2      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|router                                                                                                                                                                ; 228   ; 0              ; 3            ; 0              ; 227    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_agent_rsp_fifo                                                                                                                                  ; 268   ; 39             ; 0            ; 39             ; 227    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_agent|uncompressor                                                                                                                              ; 58    ; 1              ; 0            ; 1              ; 56     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_agent                                                                                                                                           ; 722   ; 137            ; 134          ; 137            ; 777    ; 137             ; 137           ; 137             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|avmm_sdram_read_wrapper_0_m0_agent                                                                                                                                    ; 424   ; 30             ; 101          ; 30             ; 356    ; 30              ; 30            ; 30              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|hps_0_f2h_sdram1_data_translator                                                                                                                                      ; 328   ; 4              ; 4            ; 4              ; 167    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2|avmm_sdram_read_wrapper_0_m0_translator                                                                                                                               ; 330   ; 155            ; 0            ; 155            ; 325    ; 155             ; 155           ; 155             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_2                                                                                                                                                                       ; 177   ; 0              ; 0            ; 0              ; 167    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_1|avalon_st_adapter|error_adapter_0                                                                                                                                     ; 134   ; 1              ; 2            ; 1              ; 133    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_1|avalon_st_adapter                                                                                                                                                     ; 134   ; 0              ; 0            ; 0              ; 133    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_1|rsp_mux                                                                                                                                                               ; 229   ; 0              ; 2            ; 0              ; 227    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_1|rsp_demux                                                                                                                                                             ; 229   ; 1              ; 2            ; 1              ; 227    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_1|cmd_mux                                                                                                                                                               ; 229   ; 0              ; 2            ; 0              ; 227    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_1|cmd_demux                                                                                                                                                             ; 229   ; 1              ; 2            ; 1              ; 227    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_1|hps_0_f2h_sdram0_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|dc_sub|subtract                                                            ; 33    ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_1|hps_0_f2h_sdram0_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|dc_sub                                                                     ; 32    ; 16             ; 0            ; 16             ; 16     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_1|hps_0_f2h_sdram0_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|db_sub|subtract                                                            ; 33    ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_1|hps_0_f2h_sdram0_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|db_sub                                                                     ; 32    ; 2              ; 0            ; 2              ; 16     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_1|hps_0_f2h_sdram0_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|da_sub|subtract                                                            ; 33    ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_1|hps_0_f2h_sdram0_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|da_sub                                                                     ; 32    ; 2              ; 0            ; 2              ; 16     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|mm_interconnect_1|hps_0_f2h_sdram0_data_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|bc_sub|subtract                                                            ; 33    ; 1              ; 0            ; 1              ; 16     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
